time_s,x,y,z,roll_rad,pitch_rad,yaw_rad,vx_world,vy_world,vz_world,target_x,target_y,target_z,target_yaw,dist_m,yaw_err_rad,speed_ms,wind_enabled,rl_profile
3.26,1.5581,1.561,1.8734,-0.0046,0.0038,-0.0009,0.041,0.0847,0.0459,2.0,2.0,2.0,0.0,0.6356,0.0009,0.1047,0,8
3.28,1.5622,1.5652,1.875,-0.0045,0.0043,0.0003,0.1256,0.1015,0.0445,2.0,2.0,2.0,0.0,0.6296,-0.0003,0.1675,0,2
3.3,1.5665,1.5696,1.8771,-0.004,0.0058,-0.0005,0.0253,0.0399,0.0277,2.0,2.0,2.0,0.0,0.6232,0.0005,0.0548,0,5
3.32,1.5709,1.5741,1.8793,-0.005,0.0052,0.0001,0.024,0.0095,-0.0008,2.0,2.0,2.0,0.0,0.6165,-0.0001,0.0258,0,12
3.34,1.5756,1.5787,1.8811,-0.0049,0.004,-0.0002,0.0084,0.0138,0.0264,2.0,2.0,2.0,0.0,0.6097,0.0002,0.031,0,6
3.36,1.5803,1.5834,1.8822,-0.0025,0.0037,-0.0002,0.0055,0.0038,0.0256,2.0,2.0,2.0,0.0,0.603,0.0002,0.0265,0,11
3.38,1.585,1.5881,1.8831,-0.0026,0.0023,-0.0001,0.0042,0.002,0.0288,2.0,2.0,2.0,0.0,0.5963,0.0001,0.0291,0,11
3.4,1.5897,1.5928,1.8842,-0.002,0.0017,-0.0004,0.0008,0.0091,0.0361,2.0,2.0,2.0,0.0,0.5895,0.0004,0.0372,0,6
3.42,1.5944,1.5974,1.8852,-0.0001,0.0008,-0.0006,0.0037,0.0066,0.0239,2.0,2.0,2.0,0.0,0.5829,0.0006,0.025,0,12
3.44,1.599,1.602,1.8861,-0.001,-0.0004,-0.0002,0.0186,0.0107,0.0425,2.0,2.0,2.0,0.0,0.5764,0.0002,0.0476,0,5
3.46,1.6034,1.6064,1.8871,-0.0002,-0.0008,-0.0003,0.0239,0.0263,0.0449,2.0,2.0,2.0,0.0,0.57,0.0003,0.0573,0,4
3.48,1.6077,1.6107,1.8884,0.0009,0.0002,-0.0002,0.1094,0.1055,0.0488,2.0,2.0,2.0,0.0,0.5638,0.0002,0.1596,0,0
3.5,1.6119,1.6149,1.8904,-0.0007,0.0009,-0.0005,0.0975,0.1014,0.0343,2.0,2.0,2.0,0.0,0.5576,0.0005,0.1448,0,1
3.52,1.616,1.6189,1.8927,-0.002,0.0024,-0.0003,0.018,0.0114,-0.0081,2.0,2.0,2.0,0.0,0.5515,0.0003,0.0228,0,12
3.54,1.62,1.623,1.8941,-0.0013,0.0018,0.0004,0.03,0.0139,0.0302,2.0,2.0,2.0,0.0,0.5457,-0.0004,0.0448,0,5
3.56,1.624,1.6269,1.8949,-0.0009,0.0002,-0.0002,0.0932,0.1024,0.0518,2.0,2.0,2.0,0.0,0.54,0.0002,0.1478,0,1
3.58,1.6279,1.6309,1.8962,-0.0023,0.0012,-0.0004,-0.0127,-0.0098,0.002,2.0,2.0,2.0,0.0,0.5343,0.0004,0.0162,0,15
3.6,1.6318,1.6348,1.8971,-0.0016,0.0016,0.0009,0.0249,-0.0006,0.0328,2.0,2.0,2.0,0.0,0.5287,-0.0009,0.0412,0,6
3.62,1.6357,1.6387,1.8974,-0.0005,0.0002,0.0,0.0882,0.1006,0.0565,2.0,2.0,2.0,0.0,0.5233,-0.0,0.1452,0,1
3.64,1.6395,1.6425,1.8986,-0.0017,0.0006,-0.0002,0.0286,0.0302,0.0358,2.0,2.0,2.0,0.0,0.5178,0.0002,0.0549,0,4
3.66,1.6432,1.6463,1.9003,-0.0022,0.0016,0.0001,0.0015,-0.0048,-0.0039,2.0,2.0,2.0,0.0,0.5122,-0.0001,0.0064,0,14
3.68,1.6468,1.6501,1.9015,-0.0009,0.0013,0.0006,0.019,0.0067,0.0268,2.0,2.0,2.0,0.0,0.5068,-0.0006,0.0336,0,6
3.7,1.6504,1.6538,1.9021,-0.0008,-0.0011,0.0001,-0.0104,-0.0067,0.0156,2.0,2.0,2.0,0.0,0.5017,-0.0001,0.0199,0,15
3.72,1.6538,1.6574,1.9027,-0.0017,-0.0011,0.0003,0.0059,-0.003,0.0193,2.0,2.0,2.0,0.0,0.4967,-0.0003,0.0204,0,14
3.74,1.6571,1.661,1.9033,-0.0003,-0.0018,0.0001,0.0202,0.0135,0.0343,2.0,2.0,2.0,0.0,0.4918,-0.0001,0.042,0,6
3.76,1.6602,1.6645,1.9043,0.001,-0.001,-0.0002,0.107,0.1001,0.045,2.0,2.0,2.0,0.0,0.487,0.0002,0.1533,0,0
3.78,1.6631,1.6679,1.906,-0.0003,0.0006,-0.0004,0.0221,0.0147,0.0106,2.0,2.0,2.0,0.0,0.4823,0.0004,0.0286,0,11
3.8,1.666,1.6711,1.9075,-0.0011,0.0005,0.0003,0.0507,0.0244,0.0181,2.0,2.0,2.0,0.0,0.4778,-0.0003,0.0591,0,9
3.82,1.6688,1.6744,1.9086,-0.0004,-0.0003,-0.0001,0.0505,0.0442,0.0283,2.0,2.0,2.0,0.0,0.4734,0.0001,0.0729,0,8
3.84,1.6715,1.6775,1.9096,0.0004,0.0012,0.0001,0.0942,0.0808,0.0357,2.0,2.0,2.0,0.0,0.4691,-0.0001,0.1291,0,2
3.86,1.6743,1.6806,1.9109,-0.0009,0.0023,-0.0004,0.0401,0.0366,0.0208,2.0,2.0,2.0,0.0,0.4648,0.0004,0.0582,0,9
3.88,1.677,1.6837,1.9124,-0.002,0.0023,-0.0,0.0165,0.0038,-0.0004,2.0,2.0,2.0,0.0,0.4605,0.0,0.017,0,14
3.9,1.6798,1.6867,1.9134,-0.0012,0.0019,-0.0,0.0883,0.0804,0.0312,2.0,2.0,2.0,0.0,0.4562,0.0,0.1235,0,2
3.92,1.6827,1.6897,1.9146,-0.0008,0.0021,-0.0007,0.0337,0.0381,0.0213,2.0,2.0,2.0,0.0,0.452,0.0007,0.0551,0,9
3.94,1.6855,1.6927,1.9161,-0.002,0.0026,-0.0003,0.017,0.0069,0.0133,2.0,2.0,2.0,0.0,0.4477,0.0003,0.0227,0,7
3.96,1.6884,1.6956,1.9174,-0.0015,0.0025,-0.0005,0.0331,0.0331,0.0171,2.0,2.0,2.0,0.0,0.4433,0.0005,0.0499,0,9
3.98,1.6914,1.6986,1.9185,-0.0001,0.0018,-0.0002,0.027,0.0206,0.0187,2.0,2.0,2.0,0.0,0.439,0.0002,0.0388,0,10
4.0,1.6944,1.7014,1.9192,-0.0015,0.002,-0.0,0.0342,0.0315,0.0328,2.0,2.0,2.0,0.0,0.4348,0.0,0.0569,0,4
4.02,1.6974,1.7043,1.9199,-0.0001,0.0021,-0.0002,0.019,0.0253,0.023,2.0,2.0,2.0,0.0,0.4306,0.0002,0.0391,0,10
4.04,1.7005,1.7071,1.9209,-0.0004,0.0027,-0.0,0.0299,0.032,0.026,2.0,2.0,2.0,0.0,0.4264,0.0,0.051,0,4
4.06,1.7036,1.7098,1.9215,-0.0008,0.0008,0.0005,0.0671,0.0656,0.0301,2.0,2.0,2.0,0.0,0.4222,-0.0005,0.0985,0,3
4.08,1.7067,1.7125,1.9224,-0.001,0.0018,-0.0002,0.0116,0.0291,0.021,2.0,2.0,2.0,0.0,0.418,0.0002,0.0377,0,10
4.1,1.7098,1.7152,1.9235,-0.0018,0.0023,0.0001,0.0624,0.0656,0.0228,2.0,2.0,2.0,0.0,0.4137,-0.0001,0.0934,0,3
4.12,1.713,1.7179,1.9247,-0.0013,0.0018,-0.0003,0.0759,0.0907,0.0264,2.0,2.0,2.0,0.0,0.4094,0.0003,0.1212,0,0
4.14,1.7162,1.7206,1.9259,-0.0017,0.0025,0.0002,0.0149,0.0188,0.019,2.0,2.0,2.0,0.0,0.4051,-0.0002,0.0306,0,5
4.16,1.7195,1.7234,1.9269,-0.0027,0.003,-0.0001,0.0531,0.0639,0.0216,2.0,2.0,2.0,0.0,0.4007,0.0001,0.0859,0,3
4.18,1.7228,1.7262,1.9282,-0.0023,0.0022,-0.0002,0.0055,0.0172,0.013,2.0,2.0,2.0,0.0,0.3962,0.0002,0.0223,0,10
4.2,1.7262,1.7291,1.9294,-0.0025,0.0022,-0.0002,-0.0038,0.0073,0.0039,2.0,2.0,2.0,0.0,0.3916,0.0002,0.0091,0,13
4.22,1.7296,1.732,1.9304,-0.0021,0.0019,-0.0002,0.0642,0.0744,0.0279,2.0,2.0,2.0,0.0,0.387,0.0002,0.1022,0,0
4.24,1.733,1.735,1.9315,-0.0017,0.0013,-0.0007,0.0014,0.0217,0.0175,2.0,2.0,2.0,0.0,0.3824,0.0007,0.0279,0,4
4.26,1.7363,1.738,1.9329,-0.0025,0.0014,-0.0003,0.0139,0.0184,0.0129,2.0,2.0,2.0,0.0,0.3778,0.0003,0.0264,0,8
4.28,1.7397,1.741,1.934,-0.0019,0.0003,-0.0004,-0.0018,0.0084,0.0142,2.0,2.0,2.0,0.0,0.3731,0.0004,0.0166,0,5
4.3,1.7429,1.744,1.9347,-0.0012,0.0013,0.0002,0.0531,0.0519,0.0263,2.0,2.0,2.0,0.0,0.3686,-0.0002,0.0788,0,2
4.32,1.7462,1.747,1.9354,-0.0009,0.0007,-0.0005,-0.0051,0.0097,0.0149,2.0,2.0,2.0,0.0,0.3642,0.0005,0.0185,0,12
4.34,1.7493,1.75,1.9364,-0.0017,0.0002,-0.0,-0.0005,-0.0024,0.0143,2.0,2.0,2.0,0.0,0.3597,0.0,0.0145,0,6
4.36,1.7523,1.7529,1.9372,-0.0015,-0.0003,-0.0003,-0.0129,-0.0083,0.0062,2.0,2.0,2.0,0.0,0.3554,0.0003,0.0166,0,15
4.38,1.7552,1.7558,1.9376,0.0004,0.0001,0.0001,0.0043,0.0007,0.018,2.0,2.0,2.0,0.0,0.3513,-0.0001,0.0185,0,11
4.4,1.758,1.7585,1.9378,0.0007,-0.0016,0.0001,0.0586,0.0589,0.035,2.0,2.0,2.0,0.0,0.3475,-0.0001,0.0901,0,1
4.42,1.7606,1.7612,1.9384,-0.0,-0.0006,-0.0004,-0.0022,0.0024,0.016,2.0,2.0,2.0,0.0,0.3437,0.0004,0.0163,0,7
4.44,1.7632,1.7638,1.9393,-0.0003,-0.0,0.0,0.0524,0.0479,0.017,2.0,2.0,2.0,0.0,0.34,-0.0,0.073,0,3
4.46,1.7656,1.7662,1.9404,0.0004,-0.0004,-0.0004,0.0189,0.0226,0.0133,2.0,2.0,2.0,0.0,0.3364,0.0004,0.0324,0,9
4.48,1.7679,1.7686,1.9415,-0.0004,0.0001,-0.0002,0.0076,0.004,0.0019,2.0,2.0,2.0,0.0,0.3329,0.0002,0.0088,0,14
4.5,1.7701,1.7709,1.9422,-0.0001,0.0002,0.0,0.0094,0.0058,0.0093,2.0,2.0,2.0,0.0,0.3297,-0.0,0.0145,0,14
4.52,1.7722,1.773,1.9425,0.0021,-0.0013,-0.0007,0.0231,0.0315,0.0238,2.0,2.0,2.0,0.0,0.3267,0.0007,0.0457,0,9
4.54,1.7742,1.775,1.9427,0.0017,-0.001,-0.0001,0.0582,0.0524,0.0266,2.0,2.0,2.0,0.0,0.3239,0.0001,0.0827,0,3
4.56,1.7761,1.7769,1.9432,0.0001,-0.0001,-0.0006,0.0669,0.071,0.0261,2.0,2.0,2.0,0.0,0.3212,0.0006,0.101,0,1
4.58,1.7779,1.7788,1.9439,-0.0001,0.0008,-0.0,0.0232,0.0164,0.0125,2.0,2.0,2.0,0.0,0.3185,0.0,0.031,0,11
4.6,1.7797,1.7806,1.9447,-0.0008,0.0013,-0.0002,0.0082,0.0093,0.0056,2.0,2.0,2.0,0.0,0.3158,0.0002,0.0136,0,15
4.62,1.7815,1.7824,1.9453,-0.0003,0.0014,-0.0,0.0302,0.0271,0.0142,2.0,2.0,2.0,0.0,0.3132,0.0,0.043,0,12
4.64,1.7832,1.7841,1.9458,-0.0003,-0.0001,-0.0002,0.015,0.0165,0.0124,2.0,2.0,2.0,0.0,0.3107,0.0002,0.0255,0,14
4.66,1.7849,1.7859,1.9459,-0.0007,0.0013,0.0005,0.0243,0.0172,0.0205,2.0,2.0,2.0,0.0,0.3083,-0.0005,0.0361,0,11
4.68,1.7867,1.7876,1.9459,-0.0005,0.0002,0.0001,0.0078,0.011,0.0211,2.0,2.0,2.0,0.0,0.3059,-0.0001,0.025,0,15
4.7,1.7884,1.7893,1.946,-0.0003,0.0014,0.0003,0.0296,0.028,0.0248,2.0,2.0,2.0,0.0,0.3035,-0.0003,0.0477,0,12
4.72,1.7901,1.7909,1.9466,-0.0002,0.0004,0.0001,0.0127,0.0162,0.014,2.0,2.0,2.0,0.0,0.301,-0.0001,0.0249,0,7
4.74,1.7918,1.7926,1.947,-0.0016,0.0003,0.0007,0.0308,0.0236,0.0202,2.0,2.0,2.0,0.0,0.2987,-0.0007,0.0438,0,5
4.76,1.7934,1.7943,1.9472,-0.0014,-0.0006,0.0003,0.0313,0.0344,0.0242,2.0,2.0,2.0,0.0,0.2963,-0.0003,0.0524,0,4
4.78,1.795,1.796,1.9476,-0.0004,0.0008,0.0004,0.0177,0.0131,0.0142,2.0,2.0,2.0,0.0,0.2939,-0.0004,0.0262,0,14
4.8,1.7966,1.7977,1.9482,-0.0015,0.0016,0.0003,0.0143,0.0122,0.013,2.0,2.0,2.0,0.0,0.2915,-0.0003,0.0228,0,7
4.82,1.7981,1.7995,1.9483,-0.0012,0.001,-0.0001,0.0316,0.0302,0.0263,2.0,2.0,2.0,0.0,0.2892,0.0001,0.051,0,4
4.84,1.7997,1.8012,1.9486,-0.0006,0.0002,-0.0003,0.032,0.0282,0.0216,2.0,2.0,2.0,0.0,0.2868,0.0003,0.0478,0,9
4.86,1.8013,1.803,1.9492,-0.0013,0.0011,0.0002,0.0163,0.0075,0.013,2.0,2.0,2.0,0.0,0.2844,-0.0002,0.0222,0,7
4.88,1.8029,1.8047,1.9498,-0.001,0.0018,-0.0001,0.0237,0.0226,0.0144,2.0,2.0,2.0,0.0,0.282,0.0001,0.0358,0,10
4.9,1.8045,1.8065,1.9503,0.0002,0.0011,0.0002,0.0377,0.0291,0.0195,2.0,2.0,2.0,0.0,0.2795,-0.0002,0.0514,0,8
4.92,1.8062,1.8082,1.9506,-0.0011,0.0007,0.0002,0.0539,0.0512,0.0224,2.0,2.0,2.0,0.0,0.2771,-0.0002,0.0776,0,2
4.94,1.8079,1.81,1.9511,-0.0014,0.0019,0.0,0.0193,0.0191,0.0158,2.0,2.0,2.0,0.0,0.2746,-0.0,0.0314,0,10
4.96,1.8097,1.8119,1.9518,-0.0018,0.0025,0.0,0.0448,0.0434,0.0136,2.0,2.0,2.0,0.0,0.2719,-0.0,0.0638,0,3
4.98,1.8116,1.8137,1.9527,-0.0013,0.0017,-0.0001,0.0244,0.0255,0.0118,2.0,2.0,2.0,0.0,0.2692,0.0001,0.0372,0,8
5.0,1.8135,1.8156,1.9537,-0.0022,0.0023,-0.0002,0.0136,0.0139,0.008,2.0,2.0,2.0,0.0,0.2663,0.0002,0.021,0,10
5.02,1.8155,1.8176,1.9546,-0.0021,0.0022,-0.0002,0.0201,0.0211,0.0107,2.0,2.0,2.0,0.0,0.2634,0.0002,0.031,0,8
5.04,1.8175,1.8195,1.9554,-0.0008,0.0012,-0.0003,0.003,0.0052,0.007,2.0,2.0,2.0,0.0,0.2605,0.0003,0.0092,0,6
5.06,1.8196,1.8215,1.9563,-0.0016,0.0018,-0.0003,0.0084,0.0093,0.0088,2.0,2.0,2.0,0.0,0.2575,0.0003,0.0153,0,10
5.08,1.8217,1.8236,1.9571,-0.0009,0.0008,-0.0004,0.0133,0.016,0.0117,2.0,2.0,2.0,0.0,0.2545,0.0004,0.0239,0,8
5.1,1.8239,1.8256,1.9578,-0.0004,0.0007,-0.0004,-0.0004,0.0008,0.0075,2.0,2.0,2.0,0.0,0.2514,0.0004,0.0076,0,6
5.12,1.826,1.8277,1.9585,-0.0012,0.0013,-0.0003,0.006,0.0077,0.0109,2.0,2.0,2.0,0.0,0.2484,0.0003,0.0147,0,4
5.14,1.8281,1.8297,1.9592,-0.0,0.0001,-0.0005,0.0013,0.0049,0.0075,2.0,2.0,2.0,0.0,0.2454,0.0005,0.0091,0,13
5.16,1.8302,1.8316,1.9598,-0.0003,0.0006,-0.0002,0.0007,0.0004,0.0091,2.0,2.0,2.0,0.0,0.2425,0.0002,0.0092,0,6
5.18,1.8321,1.8335,1.9595,-0.0006,-0.0001,-0.0001,0.0013,0.0024,0.0263,2.0,2.0,2.0,0.0,0.2399,0.0001,0.0264,0,14
5.2,1.8341,1.8353,1.9595,0.0011,-0.0008,-0.0002,0.005,0.0088,0.02,2.0,2.0,2.0,0.0,0.2373,0.0002,0.0224,0,5
5.22,1.8359,1.8371,1.9596,0.0011,-0.0011,0.0005,0.0032,-0.001,0.0141,2.0,2.0,2.0,0.0,0.2348,-0.0005,0.0145,0,7
5.24,1.8375,1.8387,1.9598,-0.0007,-0.0008,0.0001,0.0087,0.0134,0.0184,2.0,2.0,2.0,0.0,0.2325,-0.0001,0.0243,0,5
5.26,1.8391,1.8403,1.9599,0.0012,-0.0008,0.0004,0.01,0.0076,0.0153,2.0,2.0,2.0,0.0,0.2302,-0.0004,0.0198,0,6
5.28,1.8406,1.8417,1.9598,0.0,-0.0009,-0.0002,0.0367,0.0394,0.0214,2.0,2.0,2.0,0.0,0.2282,0.0002,0.058,0,3
5.3,1.8419,1.8431,1.96,0.0001,-0.0009,-0.0001,0.0088,0.0077,0.0141,2.0,2.0,2.0,0.0,0.2263,0.0001,0.0183,0,7
5.32,1.8432,1.8444,1.9605,-0.0001,0.0001,-0.0002,0.0542,0.0526,0.0166,2.0,2.0,2.0,0.0,0.2244,0.0002,0.0773,0,0
5.34,1.8444,1.8457,1.9613,-0.0,0.0,-0.0003,0.0403,0.0396,0.0083,2.0,2.0,2.0,0.0,0.2225,0.0003,0.0571,0,3
5.36,1.8456,1.847,1.9621,-0.0011,0.001,-0.0001,0.0329,0.0288,0.0084,2.0,2.0,2.0,0.0,0.2206,0.0001,0.0446,0,8
5.38,1.8468,1.8482,1.9623,-0.0017,0.0009,0.0005,0.0141,0.0078,0.0128,2.0,2.0,2.0,0.0,0.2189,-0.0005,0.0206,0,7
5.4,1.848,1.8494,1.9623,-0.0008,0.0009,-0.0001,0.0096,0.0123,0.0145,2.0,2.0,2.0,0.0,0.2173,0.0001,0.0213,0,7
5.42,1.8491,1.8507,1.9627,0.0,0.0009,0.0005,0.0565,0.0488,0.0179,2.0,2.0,2.0,0.0,0.2155,-0.0005,0.0768,0,0
5.44,1.8503,1.8519,1.9634,-0.0007,0.0009,-0.0001,0.0421,0.0433,0.0097,2.0,2.0,2.0,0.0,0.2137,0.0001,0.0612,0,2
5.46,1.8515,1.8532,1.9642,-0.0016,0.0024,0.0003,0.0533,0.0472,0.0098,2.0,2.0,2.0,0.0,0.2119,-0.0003,0.0719,0,0
5.48,1.8528,1.8545,1.9647,-0.0017,0.0013,0.0002,0.0487,0.047,0.0138,2.0,2.0,2.0,0.0,0.21,-0.0002,0.069,0,0
5.5,1.8541,1.8559,1.9644,-0.0019,0.0029,0.0003,0.0471,0.0439,0.0288,2.0,2.0,2.0,0.0,0.2081,-0.0003,0.0705,0,0
5.52,1.8556,1.8574,1.9641,-0.0031,0.0034,-0.0004,0.0104,0.0143,0.0228,2.0,2.0,2.0,0.0,0.2061,0.0004,0.0289,0,10
5.54,1.8572,1.859,1.9644,-0.0031,0.0027,-0.0,0.037,0.0335,0.0164,2.0,2.0,2.0,0.0,0.2038,0.0,0.0526,0,1
5.56,1.8589,1.8607,1.9651,-0.002,0.0022,-0.0002,0.0076,0.0082,0.0091,2.0,2.0,2.0,0.0,0.2013,0.0002,0.0144,0,9
5.58,1.8607,1.8626,1.9658,-0.0026,0.0029,-0.0001,0.0077,0.0058,0.0079,2.0,2.0,2.0,0.0,0.1987,0.0001,0.0124,0,8
5.6,1.8626,1.8645,1.9663,-0.0025,0.0024,-0.0,-0.0014,-0.002,0.0099,2.0,2.0,2.0,0.0,0.1959,0.0,0.0102,0,13
5.62,1.8646,1.8664,1.9668,-0.0017,0.0021,-0.0002,-0.0077,-0.0066,0.0088,2.0,2.0,2.0,0.0,0.1931,0.0002,0.0134,0,15
5.64,1.8666,1.8684,1.9672,-0.0011,0.0017,-0.0001,-0.002,-0.0026,0.012,2.0,2.0,2.0,0.0,0.1903,0.0001,0.0125,0,9
5.66,1.8686,1.8704,1.9677,-0.0004,0.0002,-0.0002,-0.0119,-0.0103,0.0072,2.0,2.0,2.0,0.0,0.1874,0.0002,0.0173,0,6
5.68,1.8706,1.8723,1.9681,-0.0008,0.0007,0.0001,-0.0116,-0.0133,0.0078,2.0,2.0,2.0,0.0,0.1845,-0.0001,0.0193,0,7
5.7,1.8726,1.8743,1.9679,-0.0008,-0.0001,0.0003,-0.0067,-0.008,0.0205,2.0,2.0,2.0,0.0,0.1819,-0.0003,0.023,0,4
5.72,1.8744,1.8761,1.9679,0.0007,-0.0009,-0.0002,-0.0049,-0.0022,0.0169,2.0,2.0,2.0,0.0,0.1793,0.0002,0.0177,0,10
5.74,1.8762,1.878,1.9679,0.0013,-0.0006,0.0006,0.0218,0.0163,0.0181,2.0,2.0,2.0,0.0,0.1768,-0.0006,0.0327,0,2
5.76,1.878,1.8797,1.968,0.0006,-0.0005,-0.0001,-0.0069,-0.0039,0.0139,2.0,2.0,2.0,0.0,0.1743,0.0001,0.016,0,5
5.78,1.8796,1.8814,1.9685,-0.0,-0.0005,0.0002,0.0247,0.0213,0.0113,2.0,2.0,2.0,0.0,0.172,-0.0002,0.0345,0,1
5.8,1.8811,1.8829,1.9692,0.001,-0.001,-0.0001,0.001,0.0009,0.0049,2.0,2.0,2.0,0.0,0.1697,0.0001,0.0051,0,14
5.82,1.8825,1.8844,1.9698,0.0005,-0.0004,0.0,0.009,0.0063,0.0059,2.0,2.0,2.0,0.0,0.1676,-0.0,0.0125,0,12
5.84,1.8838,1.8858,1.9703,0.0009,-0.0012,0.0001,0.0308,0.0284,0.0116,2.0,2.0,2.0,0.0,0.1656,-0.0001,0.0435,0,0
5.86,1.8851,1.8871,1.9708,0.0008,-0.0007,-0.0002,0.0057,0.006,0.0079,2.0,2.0,2.0,0.0,0.1638,0.0002,0.0114,0,11
5.88,1.8862,1.8883,1.9714,0.0,0.0002,-0.0001,0.025,0.0235,0.0058,2.0,2.0,2.0,0.0,0.162,0.0001,0.0348,0,3
5.9,1.8874,1.8894,1.972,0.0007,-0.0005,-0.0003,0.0251,0.0245,0.0053,2.0,2.0,2.0,0.0,0.1603,0.0003,0.0355,0,3
5.92,1.8884,1.8905,1.9727,0.0005,-0.0002,-0.0001,0.0102,0.0087,0.0044,2.0,2.0,2.0,0.0,0.1587,0.0001,0.0141,0,11
5.94,1.8895,1.8915,1.9734,-0.0003,0.0004,-0.0003,0.0167,0.0172,0.0046,2.0,2.0,2.0,0.0,0.1572,0.0003,0.0244,0,12
5.96,1.8905,1.8925,1.9739,0.0006,-0.0002,-0.0001,0.0116,0.0103,0.0047,2.0,2.0,2.0,0.0,0.1557,0.0001,0.0162,0,5
5.98,1.8914,1.8934,1.9743,-0.0004,0.0003,-0.0002,0.0298,0.0297,0.0084,2.0,2.0,2.0,0.0,0.1543,0.0002,0.0429,0,2
6.0,1.8923,1.8943,1.9747,0.0001,0.0001,-0.0003,0.0145,0.0155,0.0081,2.0,2.0,2.0,0.0,0.153,0.0003,0.0227,0,10
6.02,1.8933,1.8952,1.9753,-0.0005,0.0009,-0.0003,0.036,0.0358,0.0063,2.0,2.0,2.0,0.0,0.1516,0.0003,0.0511,0,0
6.04,1.8942,1.8961,1.9759,-0.0003,0.0005,-0.0003,0.018,0.0191,0.0056,2.0,2.0,2.0,0.0,0.1503,0.0003,0.0268,0,12
6.06,1.8951,1.8969,1.9765,-0.0011,0.0013,-0.0003,0.0111,0.0117,0.0024,2.0,2.0,2.0,0.0,0.1489,0.0003,0.0163,0,5
6.08,1.8961,1.8978,1.977,-0.0012,0.0012,-0.0003,0.0307,0.0312,0.0056,2.0,2.0,2.0,0.0,0.1476,0.0003,0.0441,0,1
6.1,1.897,1.8987,1.9775,-0.0004,0.0005,-0.0004,0.0035,0.005,0.0019,2.0,2.0,2.0,0.0,0.1462,0.0004,0.0064,0,7
6.12,1.898,1.8997,1.978,-0.0013,0.0013,-0.0004,0.0074,0.0082,0.0062,2.0,2.0,2.0,0.0,0.1447,0.0004,0.0127,0,15
6.14,1.8991,1.9006,1.9784,-0.0007,0.0007,-0.0007,0.0102,0.0131,0.0095,2.0,2.0,2.0,0.0,0.1433,0.0007,0.0192,0,13
6.16,1.9002,1.9017,1.9786,-0.0004,0.0007,-0.0005,0.0123,0.0128,0.012,2.0,2.0,2.0,0.0,0.1417,0.0005,0.0214,0,12
6.18,1.9013,1.9027,1.979,-0.0013,0.0009,-0.0003,0.0038,0.0041,0.0044,2.0,2.0,2.0,0.0,0.1401,0.0003,0.0071,0,5
6.2,1.9025,1.9038,1.9795,-0.0014,0.0013,-0.0004,0.0055,0.0069,0.0072,2.0,2.0,2.0,0.0,0.1385,0.0004,0.0114,0,14
6.22,1.9036,1.9049,1.9796,-0.0,0.0003,-0.0009,0.0043,0.0081,0.0116,2.0,2.0,2.0,0.0,0.1369,0.0009,0.0148,0,10
6.24,1.9048,1.9061,1.9798,-0.0002,0.0006,-0.0001,0.0042,0.0023,0.0107,2.0,2.0,2.0,0.0,0.1353,0.0001,0.0117,0,15
6.26,1.906,1.9071,1.9797,-0.0012,0.0005,-0.0003,0.0059,0.0085,0.0183,2.0,2.0,2.0,0.0,0.1337,0.0003,0.021,0,13
6.28,1.9071,1.9082,1.9791,0.0004,0.0003,0.0003,0.0096,0.0078,0.0331,2.0,2.0,2.0,0.0,0.1322,-0.0003,0.0353,0,12
6.3,1.9083,1.9093,1.9787,-0.0009,-0.001,0.0005,0.0052,0.0051,0.0245,2.0,2.0,2.0,0.0,0.1307,-0.0005,0.0256,0,14
6.32,1.9093,1.9104,1.9787,-0.0017,-0.0006,0.0006,0.0092,0.0062,0.0162,2.0,2.0,2.0,0.0,0.1292,-0.0006,0.0196,0,13
6.34,1.9103,1.9116,1.9784,-0.0008,-0.0016,0.0009,0.0242,0.0177,0.0187,2.0,2.0,2.0,0.0,0.1278,-0.0009,0.0353,0,1
6.36,1.9111,1.9128,1.9778,-0.0006,-0.001,0.0008,0.0042,-0.003,0.0186,2.0,2.0,2.0,0.0,0.1265,-0.0008,0.0193,0,6
6.38,1.912,1.9139,1.9777,-0.001,0.0005,0.0006,0.0028,-0.0044,0.0109,2.0,2.0,2.0,0.0,0.1251,-0.0006,0.0121,0,7
6.4,1.9127,1.9151,1.9774,-0.0005,0.0002,-0.0001,0.0131,0.0057,0.0228,2.0,2.0,2.0,0.0,0.1238,0.0001,0.0269,0,13
6.42,1.9135,1.9163,1.9775,0.0003,-0.0007,-0.0001,0.0124,-0.001,0.0115,2.0,2.0,2.0,0.0,0.1225,0.0001,0.0169,0,4
6.44,1.9142,1.9173,1.9778,-0.0009,0.0001,0.0001,0.0192,0.0057,0.0096,2.0,2.0,2.0,0.0,0.1212,-0.0001,0.0222,0,8
6.46,1.9149,1.9184,1.9783,0.0004,0.0001,-0.0001,0.0155,0.0054,0.0069,2.0,2.0,2.0,0.0,0.1198,0.0001,0.0178,0,9
6.48,1.9156,1.9195,1.9779,0.0004,0.0012,0.0002,0.0086,-0.0022,0.0159,2.0,2.0,2.0,0.0,0.1187,-0.0002,0.0182,0,6
6.5,1.9163,1.9204,1.9774,-0.0002,0.0007,-0.0002,0.0131,0.0066,0.0211,2.0,2.0,2.0,0.0,0.1177,0.0002,0.0257,0,10
